event_timestamp,event_name,event_previous_timestamp,event_value_in_usd,event_bundle_sequence_id,event_server_timestamp_offset,user_id,user_pseudo_id,user_first_touch_timestamp,stream_id,platform,is_active_user,batch_event_index,batch_page_id,batch_ordering_id,event_params__engaged_session_event,event_params__ad_network,event_params__time_spent,event_params__firebase_screen_class,event_params__firebase_screen_id,event_params__ad_placement,event_params__firebase_event_origin,event_params__ga_session_id,event_params__ga_session_number,event_params__ad_unit_id,user__ga_session_number,user__ga_session_id,user__first_open_time,privacy_info__ads_storage,privacy_info__analytics_storage,privacy_info__uses_transient_token,user_ltv,device__advertising_id,device__browser,device__browser_version,device__category,device__is_limited_ad_tracking,device__language,device__mobile_brand_name,device__mobile_marketing_name,device__mobile_model_name,device__mobile_os_hardware_model,device__operating_system,device__operating_system_version,device__time_zone_offset_seconds,device__vendor_id,device__web_info,geo__city,geo__continent,geo__country,geo__metro,geo__region,geo__sub_continent,app_info__firebase_app_id,app_info__id,app_info__install_source,app_info__install_store,app_info__version,event_dimensions,traffic_source__medium,traffic_source__name,traffic_source__source,ecommerce,collected_traffic_source,event_params__ad_instance,event_params__ad_revenue,event_params__ad_reward_type,event_params__ad_reward_amount,event_params__how_its_earned,event_params__currency_name,event_params__where_its_earned,event_params__earned_amount,event_params__menu_name,event_params__mini_game_name,event_params__mini_game_ri,event_params__answered_wrong,event_params__current_qi,event_params__current_tier,event_params__character_name,event_params__firebase_previous_id,event_params__firebase_previous_class,event_params__engagement_time_msec,event_params__spent_to,event_params__spent_amount,event_params__where_its_spent,event_params__session_engaged,event_params__entrances,event_params__wecolme_video,event_params__max_energy,event_params__start_character,event_params__start_gold,event_params__firebase_error,event_params__error_value,event_params__left_energy,event_params__tutorial_video,event_params__groupb_video,event_params__owned_items,event_params__board_items,event_params__ad_id,event_params__ad_error_code,event_params__source,event_params__medium,event_params__campaign_info_source,collected_traffic_source__dclid,collected_traffic_source__gclid,collected_traffic_source__manual_campaign_id,collected_traffic_source__manual_campaign_name,collected_traffic_source__manual_content,collected_traffic_source__manual_creative_format,collected_traffic_source__manual_marketing_tactic,collected_traffic_source__manual_medium,collected_traffic_source__manual_source,collected_traffic_source__manual_source_platform,collected_traffic_source__manual_term,collected_traffic_source__srsltid,event_params__system_app,event_params__update_with_analytics,event_params__system_app_update,event_params__firebase_conversion,event_params__previous_first_open_count,event_datetime,event_previous_datetime,event_first_touch_datetime,user__first_open_datetime,time_delta,event_date,event_time,event_previous_date,event_previous_time,event_first_touch_date,event_first_touch_time,user__first_open_date,device__time_zone_offset_hours,event_params__engagement_time_seconds,event_server_delay_seconds,event_params__time_spent_seconds,ts_weekday,ts_local_time,ts_hour,ts_daytime_named,ts_is_weekend,session_duration_seconds,session_duration_minutes,session_duration_hours,session_start_time,session_end_time,event_duration_seconds,event_params__current_question_index,cumulative_question_index,maze_gender,maze_hand,maze_level,buff_type,buff_gift,buff_gold,earned_buff_type,doll_name,shop_permanent_item,shop_consumable_item,board_item,question_address
1763725504531141,Menu Opened,1763725367293141,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,142,,,1.0,,,UnityPlayerGameActivity,-5.805773470511475e+18,,app,1763724580.0,7.0,,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,Wanna Play Menu,,,,1,1,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:45:04.531141+00:00,2025-11-21 11:42:47.293141+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,137.238,2025-11-21 00:00:00+00:00,11:45:04.531141,2025-11-21 00:00:00+00:00,11:42:47.293141,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,,Cuma,2025-11-21 14:45:04.531141+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,2.835,16,16.0,,,,,,,,,,,,Mo - T: 1 - Q: 16
1763725507366142,Ad Loaded,1763725242904142,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,143,,,1.0,unityads,,UnityPlayerGameActivity,-5.805773470511475e+18,,app,1763724580.0,7.0,6b570flp2ge9uxl8,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,Bidding,"0,000411",,,,,,,,,,,1,1,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:45:07.366142+00:00,2025-11-21 11:40:42.904142+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,264.462,2025-11-21 00:00:00+00:00,11:45:07.366142,2025-11-21 00:00:00+00:00,11:40:42.904142,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,,Cuma,2025-11-21 14:45:07.366142+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,0.233,16,16.0,,,,,,,,,,,,Mo - T: 1 - Q: 16
1763725507599143,Screen Viewed,1763725271816143,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,144,,,1.0,,,AdUnitActivity,-5.805773470511475e+18,,auto,1763724580.0,7.0,,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,,1,1,Mo,-5.805773470511475e+18,UnityPlayerGameActivity,34811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:45:07.599143+00:00,2025-11-21 11:41:11.816143+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,235.783,2025-11-21 00:00:00+00:00,11:45:07.599143,2025-11-21 00:00:00+00:00,11:41:11.816143,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,34.811,187.974,,Cuma,2025-11-21 14:45:07.599143+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,34.826,16,16.0,,,,,,,,,,,,Mo - T: 1 - Q: 16
1763725542425144,Screen Viewed,1763725507599144,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,145,,,1.0,,,UnityPlayerGameActivity,-5.805773470511475e+18,,auto,1763724580.0,7.0,,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,,1,1,Mo,-5.805773470511475e+18,AdUnitActivity,145055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:45:42.425144+00:00,2025-11-21 11:45:07.599144+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,34.826,2025-11-21 00:00:00+00:00,11:45:42.425144,2025-11-21 00:00:00+00:00,11:45:07.599144,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,145.055,187.974,,Cuma,2025-11-21 14:45:42.425144+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,0.263,16,16.0,,,,,,,,,,,,Mo - T: 1 - Q: 16
1763725542688145,Ad Displayed,1763725272067145,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,146,,,1.0,unityads,,UnityPlayerGameActivity,-5.805773470511475e+18,Wanna_Play,app,1763724580.0,7.0,6b570flp2ge9uxl8,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,,1,1,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:45:42.688145+00:00,2025-11-21 11:41:12.067145+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,270.621,2025-11-21 00:00:00+00:00,11:45:42.688145,2025-11-21 00:00:00+00:00,11:41:12.067145,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,,Cuma,2025-11-21 14:45:42.688145+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,5.071,16,16.0,,,,,,,,,,,,Mo - T: 1 - Q: 16
1763725547759146,Ad Rewarded,1763725272068146,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,147,,,1.0,unityads,,UnityPlayerGameActivity,-5.805773470511475e+18,Wanna_Play,app,1763724580.0,7.0,6b570flp2ge9uxl8,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,"0,000411",MiniGameSkip,1.0,,,,,,,,,1,1,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:45:47.759146+00:00,2025-11-21 11:41:12.068146+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,275.691,2025-11-21 00:00:00+00:00,11:45:47.759146,2025-11-21 00:00:00+00:00,11:41:12.068146,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,,Cuma,2025-11-21 14:45:47.759146+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,0.0,16,16.0,,,,,,,,,,,,Mo - T: 1 - Q: 16
1763725547759147,Ad Closed,1763725272068147,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,148,,,1.0,unityads,"5,071045",UnityPlayerGameActivity,-5.805773470511475e+18,Wanna_Play,app,1763724580.0,7.0,6b570flp2ge9uxl8,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,,1,1,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:45:47.759147+00:00,2025-11-21 11:41:12.068147+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,275.691,2025-11-21 00:00:00+00:00,11:45:47.759147,2025-11-21 00:00:00+00:00,11:41:12.068147,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,"5,071045",Cuma,2025-11-21 14:45:47.759147+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,0.534,16,16.0,,,,,,,,,,,,Mo - T: 1 - Q: 16
1763725548293148,Menu Closed,1763725431206148,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,149,,,1.0,,8.74853515625,UnityPlayerGameActivity,-5.805773470511475e+18,,app,1763724580.0,7.0,,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,Wanna Play Menu,,,,1,1,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:45:48.293148+00:00,2025-11-21 11:43:51.206148+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,117.087,2025-11-21 00:00:00+00:00,11:45:48.293148,2025-11-21 00:00:00+00:00,11:43:51.206148,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,8.74853515625,Cuma,2025-11-21 14:45:48.293148+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,0.0,16,16.0,,,,,,,,,,,,Mo - T: 1 - Q: 16
1763725548293149,Earned Virtual Currency,1763725481868149,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,150,,,1.0,,,UnityPlayerGameActivity,-5.805773470511475e+18,,app,1763724580.0,7.0,,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,Star Game,Gold,Wanna Play,150.0,,,,,1,1,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:45:48.293149+00:00,2025-11-21 11:44:41.868149+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,66.425,2025-11-21 00:00:00+00:00,11:45:48.293149,2025-11-21 00:00:00+00:00,11:44:41.868149,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,,Cuma,2025-11-21 14:45:48.293149+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,4.072,16,16.0,,,,,,,,,,,,Mo - T: 1 - Q: 16
1763725552365150,Menu Opened,1763725504531150,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,151,,,1.0,,,UnityPlayerGameActivity,-5.805773470511475e+18,,app,1763724580.0,7.0,,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,Scroll Menu,,,,1,1,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:45:52.365150+00:00,2025-11-21 11:45:04.531150+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,47.834,2025-11-21 00:00:00+00:00,11:45:52.365150,2025-11-21 00:00:00+00:00,11:45:04.531150,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,,Cuma,2025-11-21 14:45:52.365150+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,13.29,16,16.0,,,,,,,,,,,,Mo - T: 1 - Q: 16
1763725565655151,Menu Closed,1763725548293151,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,152,,,1.0,,13.2899169921875,UnityPlayerGameActivity,-5.805773470511475e+18,,app,1763724580.0,7.0,,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,Scroll Menu,,,,1,1,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:46:05.655151+00:00,2025-11-21 11:45:48.293151+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,17.362,2025-11-21 00:00:00+00:00,11:46:05.655151,2025-11-21 00:00:00+00:00,11:45:48.293151,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,13.2899169921875,Cuma,2025-11-21 14:46:05.655151+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,2.336,16,16.0,,,,,,,,,,,,Mo - T: 1 - Q: 16
1763725567991152,Question Started,1763725481880152,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,153,,,1.0,,,UnityPlayerGameActivity,-5.805773470511475e+18,,app,1763724580.0,7.0,,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,,12,2,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:46:07.991152+00:00,2025-11-21 11:44:41.880152+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,86.111,2025-11-21 00:00:00+00:00,11:46:07.991152,2025-11-21 00:00:00+00:00,11:44:41.880152,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,,Cuma,2025-11-21 14:46:07.991152+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,0.0,1,17.0,,,,,,,,,,,,Mo - T: 2 - Q: 1
1763725567991153,Earned Virtual Currency,1763725548293153,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,154,,,1.0,,,UnityPlayerGameActivity,-5.805773470511475e+18,,app,1763724580.0,7.0,,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,Normal,Gold,Question,10.0,,,,,12,2,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:46:07.991153+00:00,2025-11-21 11:45:48.293153+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,19.698,2025-11-21 00:00:00+00:00,11:46:07.991153,2025-11-21 00:00:00+00:00,11:45:48.293153,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,,Cuma,2025-11-21 14:46:07.991153+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,7.728,1,17.0,,,,,,,,,,,,Mo - T: 2 - Q: 1
1763725575719154,Question Completed,1763725496423154,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,155,,,1.0,,7.72845458984375,UnityPlayerGameActivity,-5.805773470511475e+18,,app,1763724580.0,7.0,,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,0.0,12,2,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:46:15.719154+00:00,2025-11-21 11:44:56.423154+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,79.296,2025-11-21 00:00:00+00:00,11:46:15.719154,2025-11-21 00:00:00+00:00,11:44:56.423154,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,7.72845458984375,Cuma,2025-11-21 14:46:15.719154+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,6.811,1,17.0,,,,,,,,,,,,Mo - T: 2 - Q: 1
1763725582530155,Earned Virtual Currency,1763725567991155,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,156,,,1.0,,,UnityPlayerGameActivity,-5.805773470511475e+18,,app,1763724580.0,7.0,,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,Combo,Gold,Question,60.0,,,,,12,2,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:46:22.530155+00:00,2025-11-21 11:46:07.991155+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,14.539,2025-11-21 00:00:00+00:00,11:46:22.530155,2025-11-21 00:00:00+00:00,11:46:07.991155,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,,Cuma,2025-11-21 14:46:22.530155+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,0.008,1,17.0,,,,,,,,,,,,Mo - T: 2 - Q: 1
1763725582538156,Question Started,1763725567991156,,990,187974,,eb85bad30f0a9d92203ecd76a88b4aa7,1760548218258000,12043974305,ANDROID,True,157,,,1.0,,,UnityPlayerGameActivity,-5.805773470511475e+18,,app,1763724580.0,7.0,,7.0,1763724580.0,18:00:00,Yes,Yes,No,,570ccfe7-c6ca-42fa-8468-e89d0120e8cf,,,mobile,No,tr-tr,Samsung,Galaxy A52 4G,SM-A525F,SM-A525F,Android,Android 14,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,,11,2,Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-21 11:46:22.538156+00:00,2025-11-21 11:46:07.991156+00:00,2025-10-15 17:10:18.258000+00:00,2025-10-15 18:00:00+00:00,14.547,2025-11-21 00:00:00+00:00,11:46:22.538156,2025-11-21 00:00:00+00:00,11:46:07.991156,2025-10-15 00:00:00+00:00,17:10:18.258000,2025-10-15 00:00:00+00:00,3.0,,187.974,,Cuma,2025-11-21 14:46:22.538156+00:00,14,Öğleden Sonra,Hafta İçi,5444.5,90.74166666666666,1.512,2025-11-21 11:29:40.391000+00:00,2025-11-21 13:00:24.891000+00:00,7.938,2,18.0,,,,,,,,,,,,Mo - T: 2 - Q: 2
